,100,0,0,,20
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> e7,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> h4,0,0,0,GameStatus.IN_PROGRESS,0
black king e8 -> e7,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> e7,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> d6,1,0,0.5,GameStatus.IN_PROGRESS,0
black bishop f8 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> b4,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> a3,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e5 -> e4,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> b1,1,0,0,GameStatus.IN_PROGRESS,29
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> e7,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> h4,0,0,0,GameStatus.IN_PROGRESS,0
black king e8 -> e7,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> e7,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> b4,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> a3,1,0,0.5,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e5 -> e4,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> c4,1,0,0,GameStatus.IN_PROGRESS,29
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> e7,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
black queen d8 -> h4,0,0,0,GameStatus.IN_PROGRESS,0
black king e8 -> e7,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> e7,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> c5,1,0,0.5,GameStatus.IN_PROGRESS,0
black bishop f8 -> b4,0,0,0,GameStatus.IN_PROGRESS,0
black bishop f8 -> a3,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e5 -> e4,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> f3,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h2,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d4,1,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn h4 -> h5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,1,0,0.5,GameStatus.IN_PROGRESS,21
white rook a1 -> b1,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> b1,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> c4,1,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> f3,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h2,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn h4 -> h5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,1,0,0.5,GameStatus.IN_PROGRESS,21
white rook a1 -> b1,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> b1,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> c4,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> f3,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h2,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b4,1,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn h4 -> h5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,1,0,0.5,GameStatus.IN_PROGRESS,21
white rook a1 -> b1,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> b5,1,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> b1,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> c4,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> f3,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h2,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn h4 -> h5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,1,0,0.5,GameStatus.IN_PROGRESS,22
white rook a1 -> b1,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> b1,0,0,0,GameStatus.IN_PROGRESS,0
white knight a3 -> c4,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> f3,1,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h2,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn d2 -> d4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn e2 -> e4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn f2 -> f4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g3,0,0,0,GameStatus.IN_PROGRESS,0
white pawn g2 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
white pawn h4 -> h5,0,0,0,GameStatus.IN_PROGRESS,0
white pawn h4 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white knight b1 -> c3,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,1,0,0.5,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> f3,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,1,0,0.5,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white knight g1 -> h3,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,1,0,0.5,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h2,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,1,0,0.5,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white rook h1 -> h3,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e6,1,0,0.27267136495450606,GameStatus.IN_PROGRESS,0
black pawn e7 -> e5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white pawn a2 -> a3,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,1,0,0.5,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white pawn a2 -> a4,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,1,0,0.5,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b3,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,1,0,0.5,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white pawn b2 -> b4,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn b7 -> b5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn c7 -> c5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn d7 -> d5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn e7 -> e5,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn f7 -> f5,1,0,1.0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn g7 -> g5,0,0,0,GameStatus.IN_PROGRESS,0
white pawn c2 -> c3,1,0,0,GameStatus.IN_PROGRESS,20
black knight b8 -> c6,0,0,0,GameStatus.IN_PROGRESS,0
black knight b8 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> g4,0,0,0,GameStatus.IN_PROGRESS,0
black knight h6 -> f5,0,0,0,GameStatus.IN_PROGRESS,0
black rook h8 -> g8,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a6,0,0,0,GameStatus.IN_PROGRESS,0
black pawn a7 -> a5,0,0,0,GameStatus.IN_PROGRESS,0
